DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2009-2010 OVERALL GRADE,2009-2010 OVERALL SCORE,2009-2010 ENVIRONMENT CATEGORY SCORE,2009-2010 ENVIRONMENT GRADE,2009-2010 PERFORMANCE CATEGORY SCORE,2009-2010 PERFORMANCE GRADE,2009-2010 PROGRESS CATEGORY SCORE,2009-2010 PROGRESS GRADE,2009-2010 ADDITIONAL CREDIT,2008-09 PROGRESS REPORT GRADE
29Q118,29,P.S. 118 Lorraine Hansberry,Cynthia Ofori-Feaster,EMS,Elementary,56.18,C,5.1,1.6,F,2.5,D,0,F,1,A
29Q131,29,P.S. 131 Abigail Adams,Randolph Ford,EMS,Elementary,36.48,B,41.9,10,A,10.5,B,20.1,C,1.3,B
29Q132,29,P.S. 132 Ralph Bunche,Alicia Davis,EMS,Elementary,49.25,C,36.5,7.6,B,7.5,C,19.1,C,2.3,A
29Q134,29,P.S. 134 Hollis,Cheryl Marmon-Halm,EMS,Elementary,57.38,B,57.4,7.6,B,4.1,D,41.2,A,4.5,A
29Q135,29,The Bellaire School,George Hadjoglou,EMS,Elementary,44.08,C,37.1,6.5,B,5.3,D,24.5,B,0.8,A
29Q136,29,P.S. 136 Roy Wilkins,Tanya S.T. Walker,EMS,Elementary,52.88,B,41.3,5.4,C,0.6,F,32.3,B,3,A
29Q138,29,P.S. 138 Sunrise,Nichele Manning-Andrews,EMS,K-8,54.01,C,29.9,1.9,F,4.1,D,23.4,C,0.5,A
29Q147,29,PS/MS 147 Ronald McNair,Anne Cohen,EMS,K-8,48.63,D,18,5.4,C,0,F,12.6,D,0,B
29Q156,29,P.S. 156 Laurelton,Noreen Little,EMS,K-8,48.35,C,30,3.6,D,1.9,F,23,C,1.5,B
29Q176,29,P.S. 176 Cambria Heights,Arlene Bartlett,EMS,Elementary,55.38,C,36.1,11.3,A,11.1,B,13.7,D,0,A
29Q181,29,P.S. 181 Brookfield,Andrea Belcher,EMS,Elementary,53.11,C,16.6,3.3,D,0,F,11,F,2.3,A
29Q192,29,I.S. 192 The Linden,Harriett Diaz,EMS,Middle,2.56,B,44.5,12.9,A,5.9,D,23.7,C,2,A
29Q195,29,P.S. 195 William Haberle,Beryl Bailey,EMS,Elementary,56.72,D,24.4,9.2,A,3.5,D,10.4,F,1.3,B
29Q208,29,P.S. / I.S. 208,James Philemy,EMS,K-8,40.43,B,42.8,9.4,A,9.4,C,22.5,C,1.5,A
29Q231,29,I.S. 231 Magnetech 2000,Emmanuel Lubin,EMS,Middle,2.55,D,28.7,8,B,4.9,D,15.8,D,0,C
29Q238,29,I.S. 238 Susan B Anthony,Joseph Gates,EMS,Middle,2.92,C,42.1,7.6,B,6.2,D,27.3,B,1,A
29Q248,29,Queens Preparatory Academy,Tashon Haywood,HS,High School,2.43,A,70,7.3,C,15.1,B,46.1,A,1.5,A
29Q251,29,P.S. 251 Queens,Edna Loncke,EC,K-3,48.19,C,22.7,5.7,B,5.5,C,9.2,B,2.3,
29Q259,29,Pathways College Preparatory School: A College Board School,Michele Shannon,HS,High School,2.54,A,72.7,9.4,B,18.1,A,42.2,A,3,A
29Q259,29,Pathways College Preparatory School: A College Board School,Michele Shannon,EMS,Middle,2.92,C,28.4,7,B,7.7,C,12.7,D,1,A
29Q265,29,Excelsior Preparatory High School,Derek Jones,HS,High School,2.34,A,73.2,8.7,B,18.2,A,41.8,B,4.5,A
29Q268,29,PS/IS 268,Lissa Grant-Stewart,EMS,K-8,46.09,B,51.4,7.6,B,7.9,C,31.6,B,4.3,A
29Q270,29,The Gordon Parks School,Eleanor S. Andrew,EMS,K-8,48.66,C,31.1,9.1,A,9.1,C,12.4,D,0.5,A
29Q272,29,George Washington Carver High School for the Sciences,Dr. Janice M. Sutton,HS,High School,2.6,A,79.6,9.5,B,16.6,B,44.5,A,9,A
29Q283,29,Preparatory Academy for Writers: A College Board School,Charles Anderson,HS,High School,2.55,B,61.7,9.7,B,15.2,B,35.3,B,1.5,
29Q283,29,Preparatory Academy for Writers: A College Board School,Charles Anderson,EMS,Middle,2.56,C,34.2,9.1,B,7.8,C,17.3,D,0,A
29Q295,29,P.S./I.S. 295,Angela Thompson,EMS,K-8,40.79,B,56,8.6,A,10.6,B,34,B,2.8,A
29Q492,29,"Mathematics, Science Research and Technology Magnet High School",Jose Cruz,HS,High School,2.61,C,48.5,5,F,14.1,C,29.4,C,0,C
29Q494,29,"Law, Government and Community Service High School",Donna Delfyett White,HS,High School,2.3,D,41.4,4.3,F,14.2,C,19.9,F,3,B
29Q496,29,"Business, Computer Applications & Entrepreneurship High School",Myles W. Nash,HS,High School,2.15,D,46.6,6.1,D,11.2,D,29.3,C,0,D
29Q498,29,Humanities & Arts Magnet High School,Rosemarie Omard,HS,High School,2.48,C,55.8,7.2,C,20,A,27.1,D,1.5,B
30Q002,30,P.S. 002 Alfred Zimberg,Joseph Taddeo,EMS,Elementary,38.18,A,58.9,8.3,B,7.4,C,37.4,A,5.8,B
30Q010,30,I.S. 010 Horace Greeley,Clemente Lopes,EMS,Middle,2.95,B,59.1,8.1,B,9.6,C,34.9,B,6.5,A
30Q011,30,P.S. 011 Kathryn Phelan,Anna Efkarpides,EMS,Elementary,39.72,B,50.4,8.5,B,9.5,C,29.1,B,3.3,A
30Q017,30,P.S. 017 Henry David Thoreau,Cynthia Dickman,EMS,Elementary,50.33,C,23.1,6,B,0.7,F,13.4,D,3,A
30Q069,30,P.S. 069 Jackson Heights,Martha Vazquez,EMS,Elementary,36.22,A,63.3,8.6,B,11.6,B,38.6,A,4.5,A
30Q070,30,P.S. 070 Queens,Donna Geller,EMS,Elementary,38.9,C,38.9,5.3,C,7,C,24.1,C,2.5,A
30Q076,30,P.S. 076 William Hallet,Mary Schafenberg,EMS,Elementary,59.68,A,68.2,5.9,C,8.3,C,42.5,A,11.5,A
30Q078,30,P.S. 078,Louis Pavone,EMS,Elementary,37.45,B,42.2,10.3,A,8.6,C,22.3,C,1,A
30Q084,30,P.S. 084 Steinway,John Buffa,EMS,K-8,41.65,C,38,8.3,B,5.9,D,21.8,C,2,A
30Q085,30,P.S. 085 Judge Charles Vallone,Ann Gordon-Chang,EMS,Elementary,38.05,C,40.2,8.3,B,6.9,C,24.2,C,0.8,A
30Q092,30,P.S. 092 Harry T. Stewart Sr.,Pasquale Baratta,EMS,Elementary,66.53,A,64.8,12.8,A,8,C,38,A,6,A
30Q111,30,P.S. 111 Jacob Blackwell,Randy Seabrook,EMS,K-8,60.14,C,19.4,7.7,B,1.7,F,9.2,F,0.8,A
30Q112,30,P.S. 112 Dutch Kills,Rafael Campos-Gatjens,EMS,Elementary,53.85,B,44.9,5.3,C,5.3,D,30.5,B,3.8,A
30Q122,30,P.S. 122 Mamie Fay,Pamela Sabel,EMS,K-8,29.83,A,80,7.4,B,17.3,A,51.3,A,4,A
30Q126,30,Albert Shanker School for Visual and Performing Arts,Alexander Angueira,EMS,Middle,2.43,C,41.4,6.4,B,5.9,D,27.1,B,2,A
30Q127,30,P.S. 127 Aerospace Science Magne,Evita Sanabria,EMS,K-8,58.66,B,46.8,2.9,D,7.4,C,31.7,B,4.8,A
30Q141,30,I.S. 141 The Steinway,Miranda Pavlou,EMS,Middle,3.05,A,77.9,9.5,A,12.2,B,43.9,A,12.3,A
30Q145,30,I.S. 145 Joseph Pulitzer,Dolores Beckham,EMS,Middle,2.93,B,51.9,10.1,A,7,C,31.8,B,3,A
30Q148,30,P.S. 148 Queens,Andrew Paccione Jr.,EMS,Elementary,54.26,B,42.2,8.8,A,6.5,C,26.1,B,0.8,A
30Q149,30,P.S. 149 Christa Mcauliffe,Esther Salorio,EMS,Elementary,57.58,B,52.9,10,A,12.5,B,30.4,B,0,A
30Q150,30,P.S. 150 Queens,Carmen Parache,EMS,Elementary,41.36,B,42.5,7.2,B,10.8,B,23.7,C,0.8,A
30Q151,30,P.S. 151 Mary D. Carter,Jason Goldner,EMS,Elementary,52.44,C,35.3,3.8,D,2,D,28.7,B,0.8,A
30Q152,30,P.S. 152 Gwendolyn Alleyne,Vincent Vitolo,EMS,Elementary,42.76,A,61.2,7.5,B,9,C,40.2,A,4.5,A
30Q166,30,P.S. 166 Henry Gradstein,Janet Farrell,EMS,Elementary,48.46,B,51.2,9.3,A,9.7,C,30.2,B,2,A
30Q171,30,P.S. 171 Peter G. Van Alst,Anne Bussel,EMS,Elementary,53.97,C,25.4,6.8,B,3.7,D,14.9,D,0,A
30Q204,30,I.S. 204 Oliver W. Holmes,Yvonne Leimsider,EMS,Middle,2.65,A,65.2,7,B,9.9,C,38.5,A,9.8,A
30Q212,30,P.S. 212,Carin Ilene Ellis,EMS,Elementary,51.86,B,46.9,10.2,A,9.7,C,25.7,B,1.3,A
30Q222,30,P.S. Q222 - Fire Fighter Christopher A. Santora School,Yvonne Marrero,EC,K-2,52.99,A,41.5,8.1,A,11.8,A,15.6,A,6,
30Q227,30,I.S. 227 Louis Armstrong,William Fahey,EMS,Middle,3.22,A,69.6,8,B,13.2,B,35.9,B,12.5,A
30Q228,30,P.S. 228 Early Childhood Magnet School of the Arts,Olga Guzman,EC,K-2,59.66,A,51.4,13.3,A,15.4,A,18.2,A,4.5,
30Q230,30,I.S. 230,Sharon Terry,EMS,Middle,3.01,A,65.7,7.4,B,11,B,37.8,A,9.5,A
30Q234,30,P.S. 234,Thea Pallos,EMS,Elementary,43.3,A,67.3,11,A,12.2,B,36.6,A,7.5,A
30Q235,30,Academy for New Americans,Carmen Rivera,EMS,Middle,2.58,A,74.6,15,A,1.9,F,54.7,A,3,A
30Q286,30,"Young Women's Leadership School, Astoria",Laura A Mitchell,HS,High School,3.21,,,,,,,,,,
30Q286,30,"Young Women's Leadership School, Astoria",Laura A Mitchell,EMS,Middle,3.32,A,66.3,12.9,A,12.1,B,39,A,2.3,A
30Q301,30,Academy for Careers in Television and Film,Mark Dunetz,HS,High School,2.69,,,,,,,,,,
30Q445,30,William Cullen Bryant High School,Aaron M. Perez,HS,High School,2.41,C,56.1,8.2,C,11.4,D,30.5,C,6,B
30Q450,30,Long Island City High School,William Bassell,HS,High School,2.47,C,55.4,6.3,D,12.3,C,32.3,C,4.5,B
30Q501,30,Frank Sinatra School of the Arts High School,Donna Finn,HS,High School,3.38,A,75.2,6,D,22.9,A,43.3,A,3,A
30Q502,30,Information Technology High School,Dr. Nancy E. Casella,HS,High School,2.45,A,70.2,11.5,A,16.5,B,36.2,B,6,B
30Q555,30,Newcomers High School,Orlando Sarmiento,HS,High School,2.22,A,80.5,13.7,A,25,A,38.8,B,3,A
30Q575,30,Academy of American Studies,Ellen Sherman,HS,High School,3.03,A,70.5,8.9,B,18.7,A,36.9,B,6,B
30Q580,30,Baccalaureate School for Global Education,Kelly Joan Johnson,HS,High School,3.58,A,71.4,8.5,C,18.5,A,44.4,A,0,A
30Q580,30,Baccalaureate School for Global Education,Kelly Joan Johnson,EMS,Middle,3.93,B,56.1,8.5,B,19.8,A,27.8,B,0,B
31R001,31,P.S. 001 Tottenville,Diane Gordin,EMS,Elementary,16.76,B,56,9.1,A,8.1,C,34.3,B,4.5,A
31R002,31,I.S. R002 George L. Egbert,Adrienne Stallone,EMS,Middle,2.75,C,36.2,5,C,9.5,C,19.7,C,2,B
31R003,31,P.S. 003 The Margaret Gioiosa School,Judith Wilson,EMS,Elementary,12.69,C,39.6,5.5,C,0,F,30.3,B,3.8,B
31R004,31,P.S. 004 Maurice Wollin,Mr. Marc A. Harris,EMS,Elementary,20.31,C,23.5,4.5,C,0,F,16,D,3,A
31R005,31,P.S. 005 Huguenot,Katherine Corso,EMS,Elementary,9.85,C,34.6,11,A,8.6,C,15,D,0,A
31R006,31,P.S. 6 Corporal Allan F. Kivlehan School,Erminia Claudio,EMS,Elementary,17.3,C,31.7,8.2,B,2.6,D,17.9,C,3,A
31R007,31,I.S. 007 Elias Bernstein,Dr. Nora De Rosa-Karby,EMS,Middle,3.22,B,56.6,6.4,B,13.9,B,29.3,B,7,A
31R008,31,P.S. 8 Shirlee Solomon,Lisa Esposito,EMS,Elementary,22.21,A,77.3,10.6,A,12.1,B,46.1,A,8.5,A
31R011,31,P.S. 11 Thomas Dongan School,Erica Mattera,EMS,Elementary,41.72,B,46.3,7.7,B,0,F,31.8,B,6.8,A
31R013,31,P.S. 013 M. L. Lindemeyer,Paul Martuccio,EMS,Elementary,43.71,C,40.1,7.3,B,6.1,C,23.2,C,3.5,A
31R014,31,P.S. 014 Cornelius Vanderbilt,Nancy Hargett,EMS,Elementary,60.13,C,17.1,1.9,F,0,F,13.7,D,1.5,A
31R016,31,P.S. 016 John J. Driscoll,Vincenza Gallassio,EMS,Elementary,60.48,C,32.8,4.5,C,0,F,26,B,2.3,A
31R018,31,P.S. 018 John G. Whittier,Ms. Donna Luisi,EMS,Elementary,63.37,B,42.6,6.6,B,6,C,29.5,B,0.5,A
31R019,31,P.S. 019 The Curtis School,Mary Petrone,EMS,Elementary,52.86,B,50.2,8.6,B,6.1,C,32.5,B,3,A
31R020,31,P.S. 020 Port Richmond,Marie Munoz,EMS,Elementary,63.76,C,21.3,12,A,4.9,D,4.4,F,0,A
31R021,31,P.S. 21 Margaret Emery-Elm Park,Gina Moreno,EMS,Elementary,55.61,A,58.5,10.3,A,5.6,D,39.6,A,3,A
31R022,31,P.S. 022 Graniteville,Melissa Lamb Donath,EMS,Elementary,47.18,B,48.9,4.5,C,8.5,C,34.6,B,1.3,A
31R023,31,P.S. 023 Richmondtown,Frank Campagna,EMS,Elementary,17.64,B,40.9,8.3,B,8.3,C,22,C,2.3,A
31R024,31,I.S. 024 Myra S. Barnes,Lenny Santamaria,EMS,Middle,3.17,C,37.6,6.2,C,11.2,B,16.7,D,3.5,A
31R026,31,P.S. 026 The Carteret School,Ms. Joanne Mecane,EMS,Elementary,35.42,C,21,3.9,D,1.8,D,14.5,D,0.8,A
31R027,31,I.S. 027 Anning S. Prall,Tracey Kornish,EMS,Middle,2.75,C,37.7,6.4,B,8.8,C,22,C,0.5,A
31R029,31,P.S. 029 Bardwell,Mrs. Linda Manfredi,EMS,Elementary,22.46,C,35.3,12.2,A,6.3,C,15.8,D,1,A
31R030,31,P.S. 030 Westerleigh,Mrs. Denise N. Spina,EMS,Elementary,21.51,C,30,4.7,C,4.3,D,20.2,C,0.8,B
31R031,31,P.S. 031 William T. Davis,Patricia Covington,EMS,Elementary,58.05,B,48.6,7.1,B,5.1,D,33.1,B,3.3,A
31R032,31,P.S. 032 The Gifford School,Nancy Spataro,EMS,Elementary,14.69,B,48.6,4.9,C,3.8,D,33.4,B,6.5,B
31R034,31,I.S. 034 Tottenville,Jeff Preston,EMS,Middle,3.13,A,62.6,9.4,A,13.6,B,31.1,B,8.5,A
31R035,31,P.S. 35 The Clove Valley School,Melissa Garofalo,EMS,Elementary,24.18,C,37.8,8.5,B,5.6,D,23.7,C,0,B
31R036,31,P.S. 036 J. C. Drumgoole,Barbara Bellafatto,EMS,Elementary,12.59,C,24.5,4.4,C,0,F,18.3,C,1.8,B
31R038,31,P.S. 038 George Cromwell,Everlidys Robles,EMS,Elementary,35.23,B,49.6,5.9,C,8.1,C,31.1,B,4.5,A
31R039,31,P.S. 39 Francis J. Murphy Jr.,Mr. Robert E. Corso,EMS,Elementary,29.95,C,25.6,8.5,B,5.1,D,11.2,F,0.8,A
31R041,31,P.S. 041 New Dorp,Elise Feldman,EMS,Elementary,29.98,C,12.6,4.5,C,4.2,D,2.9,F,1,A
31R042,31,P.S. 042 Eltingville,Brian Sharkey,EMS,Elementary,16.03,C,30.5,9.8,A,6.1,C,11.6,D,3,A
31R044,31,P.S. 044 Thomas C. Brown,Joseph Miller,EMS,Elementary,61.46,C,36.2,5.6,C,0.1,F,27.5,B,3,A
31R045,31,P.S. 045 John Tyler,Teresa Caccavale,EMS,Elementary,36.76,C,11.6,3.8,D,0.9,F,6.9,F,0,A
31R046,31,P.S. 046 Albert V. Maniscalco,Andrea Maffeo,EMS,Elementary,39.81,D,21.4,10.3,A,2.3,D,5.5,F,3.3,B
31R047,31,CSI High School for International Studies,Aimee Horowitz,HS,High School,2.91,A,78.7,10,B,19.5,A,46.2,A,3,A
31R048,31,P.S. 048 William C. Wilcox,Jacqueline Mammolito,EMS,Elementary,20.18,B,49.8,9,A,16.4,A,22.4,C,2,A
31R049,31,I.S. 49 Berta A. Dreyfus,Linda Hill,EMS,Middle,2.42,B,44.8,5.6,C,6.3,D,29.6,B,3.3,A
31R050,31,P.S. 050 Frank Hankinson,Sharon Fine,EMS,Elementary,16.19,B,41.6,5.4,C,3,D,31.9,B,1.3,A
31R051,31,I.S. 051 Edwin Markham,Emma Della Rocca,EMS,Middle,2.68,B,43.9,4.8,C,7.1,C,29,B,3,B
31R052,31,P.S. 052 John C. Thompson,Ms. Evelyn Mastroianni,EMS,Elementary,25.56,C,30.3,1.1,F,2.9,D,24,C,2.3,A
31R053,31,P.S. 053 Bay Terrace,Annette Esposito,EMS,Elementary,15.84,B,48.5,9.5,A,4,D,29.5,B,5.5,A
31R054,31,P.S. 054 Charles W. Leng,Anna Castley,EMS,Elementary,27.96,C,18,8.7,A,7.1,C,1.2,F,1,B
31R055,31,P.S. 055 Henry M. Boehm,Sharon Fishman,EMS,Elementary,13.15,C,5.7,3.7,D,0,F,0,F,2,B
31R056,31,P.S. 56 The Louis Desario School,Dean Scali,EMS,Elementary,16.09,C,20.4,2,F,5.1,D,10.8,F,2.5,A
31R057,31,P.S. 057 Hubert H. Humphrey,Sandra Barnes,EMS,Elementary,61.98,A,63.1,5.8,C,3.9,D,43.4,A,10,A
31R058,31,Space Shuttle Columbia School,Roseann Mezzacappa,EMS,Elementary,28.92,C,38.6,8.5,B,6.8,C,20.8,C,2.5,A
31R060,31,P.S. 060 Alice Austen,Bonnie Ferretti,EMS,Elementary,31.21,C,39.4,7.6,B,3.7,D,26.3,B,1.8,A
31R061,31,I.S. 061 William A Morris,Mr. Richard J. Gallo,EMS,Middle,2.72,C,31.5,3.9,D,7.4,C,19.7,C,0.5,B
31R063,31,Marsh Avenue School for Expeditionary Learning,Jessica Jenkins-Milona,EMS,Middle,2.97,B,61.1,12.4,A,13.1,B,29.8,B,5.8,
31R064,31,Gaynor McCown Expeditionary Learning School,Traci Frey,HS,High School,2.45,,,,,,,,,,
31R069,31,P.S. 069 Daniel D. Tompkins,Doreen Murphy,EMS,Elementary,23.34,C,31,10.5,A,0.3,F,17.4,C,2.8,A
31R072,31,I.S. 072 Rocco Laurie,Peter Macellari,EMS,Middle,2.78,B,56.8,6.6,B,11.8,B,35.6,B,2.8,A
31R075,31,I.S. 075 Frank D. Paulo,Mark Cannizzaro,EMS,Middle,3.19,B,47.1,7.8,B,10.4,C,24.4,C,4.5,B
31R080,31,The Michael J. Petrides School,Joanne Buckheit,HS,High School,2.66,A,87.6,11.1,A,23.6,A,46.9,A,6,A
31R080,31,The Michael J. Petrides School,Joanne Buckheit,EMS,K-8,25.62,C,18.8,6.9,B,1.7,F,10.2,F,0,B
31R440,31,New Dorp High School,Ms. Deirdre Deangelis,HS,High School,2.39,A,75.7,10.4,B,16.8,B,41,B,7.5,A
31R445,31,Port Richmond High School,Timothy M. Gannon,HS,High School,2.2,B,65.3,8.3,C,15.1,B,35.9,B,6,B
31R450,31,Curtis High School,Aurelia Curtis,HS,High School,2.33,B,69.8,8.7,B,18.1,A,35.5,B,7.5,B
31R455,31,Tottenville High School,John P. Tuminaro,HS,High School,2.82,B,68.4,6.5,D,16.6,B,34.8,B,10.5,A
31R460,31,Susan E. Wagner High School,Mr. Gary M. Giordano,HS,High School,2.49,A,78.7,10.4,B,20.6,A,44.7,A,3,B
31R470,31,Concord High School,Ron Gorsky,HST,High School Transfer,2.15,A,77.9,12.4,A,19.6,A,44.4,A,1.5,A
31R600,31,Ralph R. McKee Career and Technical Education High School,Sharon Alicia Henry,HS,High School,1.88,A,76,9.7,B,18.4,A,43.4,A,4.5,A
31R605,31,Staten Island Technical High School,Vincent Maniscalco,HS,High School,3.89,A,77.4,10.4,B,24.1,A,42.9,A,0,A
31R607,31,Staten Island YABC,Joann Calabro,YABC,YABC,,C,48.5,6.6,D,15.6,B,26.3,C,0,
31R861,31,Staten Island School of Civic Leadership,Rose Kerr,EMS,Middle,2.8,,,,,,,,,,
32K045,32,P.S. 045 Horace E. Greene,Tracey Lott-Davis,EMS,Elementary,59.75,A,64.9,8.2,B,8.5,C,40.7,A,7.5,A
32K075,32,P.S. 075 Mayda Cortiella,Christopher Tricarico,EMS,Elementary,58.17,C,33,7.4,B,8.6,C,14,D,3,A
32K086,32,P.S. 086 The Irvington,Mabel Sarduy,EMS,Elementary,64.97,C,37.5,12,A,8.2,C,16.8,D,0.5,A
32K106,32,P.S. 106 Edward Everett Hale,Robert Flores,EMS,Elementary,65.03,B,46.2,6.7,B,7.6,C,26.9,B,5,A
32K116,32,P.S. 116 Elizabeth L Farrell,Seiw Kong,EMS,Elementary,65.12,A,64.4,7.3,B,8.1,C,43,A,6,A
32K123,32,P.S. 123 Suydam,Veronica Greene,EMS,Elementary,64.11,C,33.1,8.7,A,8,C,16.4,D,0,A
32K145,32,P.S. 145 Andrew Jackson,Marilyn Torres,EMS,Elementary,63.73,B,53.7,7.9,B,6.5,C,35,B,4.3,A
32K151,32,P.S. 151 Lyndon B. Johnson,Jeanette Sosa,EMS,Elementary,63.84,C,34.2,9.3,A,5.3,D,19.6,C,0,A
32K162,32,J.H.S. 162 The Willoughby,Barbara Demartino,EMS,Middle,2.61,C,37.4,3.7,D,4.8,D,27.6,B,1.3,A
32K274,32,P.S. 274 Kosciusko,Maritza Ollivierra-Jones,EMS,Elementary,63.41,A,58.6,7.5,B,6.3,C,38.5,A,6.3,A
32K291,32,J.H.S. 291 Roland Hayes,Sean Walsh,EMS,Middle,2.55,C,35.2,5.5,C,3.7,D,22.7,C,3.3,B
32K296,32,J.H.S. 296 The Halsey School,Maria Barreto,EMS,Middle,2.67,C,16.2,3.7,D,1.8,F,10.7,F,0,A
32K299,32,P.S. 299 Thomas Warren Field,Wilma Kanova Kirk,EMS,Elementary,60,B,55,4.1,D,4.9,D,41.5,A,4.5,B
32K347,32,I.S. 347 School of Humanities,John Barbella,EMS,Middle,2.62,C,40.5,6.1,C,6.8,C,27.6,B,0,A
32K349,32,"I.S. 349 Math, Science & Tech.",Rogelio Parris,EMS,Middle,2.64,C,35.6,7.3,B,6,D,22.3,C,0,A
32K376,32,P.S. 376,Brenda Perez,EMS,Elementary,64.02,B,48.8,11.2,A,9.1,C,25.5,B,3,A
32K377,32,P.S. 377 Alejandrina B. De Gautier,Dominic Zagami,EMS,K-8,62.08,B,41.7,4.7,C,7,C,29.2,B,0.8,A
32K383,32,J.H.S. 383 Philippa Schuyler,Barbara Sanders,EMS,Middle,3.65,C,30.1,4.2,D,3.6,F,20,C,2.3,B
32K384,32,P.S. /I.S. 384 Frances E. Carter,Brunhilda Perez,EMS,K-8,59.7,A,62.1,12.2,A,8.6,C,36.3,A,5,A
32K403,32,Academy for Environmental Leadership,Nilda Gomez-Katz,HS,High School,2.02,A,84.4,7.1,C,17.5,A,52.3,A,7.5,
32K545,32,EBC High School for Public Service - Bushwick,Barnaby Spring,HS,High School,2.42,C,48.5,7,D,11.4,D,30.1,C,0,C
32K549,32,Bushwick School for Social Justice,Mark Rush,HS,High School,2.07,A,85.9,10.8,A,19,A,51.6,A,4.5,A
32K552,32,Academy of Urban Planning,Monique Darrisaw,HS,High School,1.92,B,66.1,9.4,B,14.6,B,37.6,B,4.5,B
32K554,32,All City Leadership Secondary School,Elvis Estevez,HS,High School,2.86,A,82.4,13.5,A,15.1,B,53.8,A,0,A
32K554,32,All City Leadership Secondary School,Elvis Estevez,EMS,Middle,3.34,C,40.2,12.6,A,7.3,C,20.3,C,0,A
32K556,32,Bushwick Leaders High School for Academic Excellence,Catherine Reilly,HS,High School,1.91,B,64.3,10.8,A,15.3,B,36.7,B,1.5,B
32K564,32,Bushwick Community High School,Tira Randall,HST,High School Transfer,2.12,B,56.3,13,A,3.6,F,38.2,B,1.5,B
75K036,75,P.S. 36,Johanna Schneider,D75,Middle,,C,39.3,2.6,F,10,C,22.2,D,4.5,
75K053,75,P.S. K053,Luis Quintana,D75,Middle,,B,56.8,13.8,A,14,B,26,C,3,
75K140,75,P.S. K140,Michelle Carpenter,D75,K-8,,D,42,4.5,F,9.8,D,24.7,D,3,
75K141,75,P.S. K141,Michele Thornton Mannix,D75,Middle,,B,43.6,4.3,F,4.2,F,35.1,B,0,
75K231,75,P.S. K231,Christina Foti,D75,Elementary,,C,48.1,11.3,A,4,F,28.3,C,4.5,
75K368,75,P.S. 368,Joycelyn Nedd,D75,Middle,,D,31.4,6.8,B,1,F,20.6,D,3,
75K369,75,P.S. K369 - Coy L. Cox School,Rudy Giuliani,D75,K-8,,B,55.8,7.7,C,6.6,F,35.5,B,6,
75K372,75,P.S. 372 -The Children's School,Arthur Mattia,D75,Elementary,,A,97.7,13.7,A,25,A,53,A,6,
75K771,75,P.S. K771,Denise Danna,D75,K-8,,A,74.5,14,A,15.3,B,43.7,B,1.5,
75M094,75,P.S. M094,Ronnie Shuster,D75,Elementary,,C,51.2,4.5,D,8.5,D,35.2,B,3,
75M138,75,P.S. 138,Jacqueline Keane,D75,K-8,,A,76,7.9,C,10.4,D,54.7,A,3,
75M169,75,P.S. M169 - Robert F. Kennedy,Susan Finn,D75,Middle,,D,36.1,4.1,F,4.9,F,25.6,C,1.5,
75M811,75,P.S. M811 - Mickey Mantle School,Barry Daub,D75,Elementary,,F,30.3,4.8,D,3.8,F,17.2,F,4.5,
75Q004,75,P.S. Q004,Marcy Berger,D75,Elementary,,A,65,8.3,B,13.3,C,35.9,B,7.5,
75Q009,75,P.S. 009,Robert Wojnarowski,D75,K-8,,B,54.8,5.4,D,8.3,D,38.1,B,3,
75Q023,75,P.S. Q023 @ Queens Children Center,Jacqueline Jones,D75,K-8,,B,55,8.9,B,9.8,D,28.8,C,7.5,
75Q075,75,Robert E. Peary School,Brenda Gallashaw,D75,K-8,,C,47.9,7.5,C,8,F,26.4,C,6,
75Q224,75,P.S. Q224,Desmond Park,D75,Elementary,,B,57.5,10.2,A,12.5,C,30.3,C,4.5,
75Q256,75,P.S. Q256,Oswaldo Roman,D75,Middle,,A,63.5,8.7,B,13.2,B,35.6,B,6,
75R025,75,South Richmond High School I.S./P.S. 25,James Mckeon,D75,Middle,,B,45.8,9.7,A,3.9,F,29.2,B,3,
75R373,75,P.S. R373,Ilene Goldstein-Harnett,D75,Elementary,,B,56.1,10.2,A,9,D,33.9,B,3,
75X010,75,P.S. X010,Barbara Hanson,D75,Elementary,,A,66.5,10.3,A,12.6,C,43.6,A,0,
75X017,75,P.S. X017,Robin Cohen,D75,Middle,,A,72.1,8,B,9.2,D,51.9,A,3,
75X168,75,P.S. 168,Rosa Nieves Greene,D75,Elementary,,D,40.6,7.6,C,6.6,F,26.4,D,0,
75X186,75,P186X Walter J. Damrosch School,Ava Cara Kaplan,D75,K-8,,F,33.4,5.2,D,4.3,F,19.4,F,4.5,
75X188,75,P.S. X188,Shanie Johnson,D75,Middle,,C,41.2,10.4,A,7.5,F,20.3,D,3,
75X352,75,The Vida Bogart School for All Children,Lourdes Mendez,D75,Elementary,,B,58.6,4.3,F,11.3,C,40,A,3,
75X723,75,X723,Christine Walsh,D75,K-8,,C,42.1,7,C,8,F,25.6,C,1.5,
79K657,79,Region 8 YABC,Michael Noto,YABC,YABC,,C,45.8,9.4,B,13.2,B,21.7,D,1.5,
84K355,84,Williamsburg Collegiate Charter School,Julie Kennedy,HS,High School,3.61,,,,,,,,,,
